record_id,parking_lot_id,zone,slot_id,entry_time,exit_time,day_of_week,is_weekend,vehicle_type
7414,PL04,A,A49,2024-02-22 06:53:00,2024-02-22 08:18:00,Thursday,0,Bike
7415,PL02,D,D8,2024-07-13 10:07:00,2024-07-13 11:06:00,Saturday,1,Bike
7416,PL04,D,D24,2024-11-01 16:25:00,2024-11-01 20:13:00,Friday,0,EV
7417,PL03,D,D41,2024-09-06 11:14:00,2024-09-06 14:03:00,Friday,0,EV
7418,PL01,D,D4,2024-12-06 22:30:00,2024-12-06 23:51:00,Friday,0,Bike
7419,PL01,A,A12,2024-06-05 16:57:00,2024-06-05 20:32:00,Wednesday,0,SUV
7420,PL03,D,D10,2024-03-14 14:11:00,2024-03-14 16:04:00,Thursday,0,SUV
7421,PL01,C,C2,2024-06-24 16:19:00,2024-06-24 18:36:00,Monday,0,SUV
7422,PL03,D,D15,2024-04-29 21:55:00,2024-04-30 01:04:00,Monday,0,SUV
7423,PL02,A,A15,2024-02-04 09:33:00,2024-02-04 11:22:00,Sunday,1,Car
7424,PL02,A,A28,2024-10-20 12:30:00,2024-10-20 15:36:00,Sunday,1,SUV
7425,PL04,A,A17,2024-06-13 19:01:00,2024-06-13 23:00:00,Thursday,0,EV
7426,PL03,A,A9,2024-01-06 17:06:00,2024-01-06 20:18:00,Saturday,1,SUV
7427,PL04,B,B8,2024-06-12 06:35:00,2024-06-12 10:18:00,Wednesday,0,Bike
7428,PL01,C,C4,2024-11-18 13:02:00,2024-11-18 15:51:00,Monday,0,Car
7429,PL02,B,B38,2024-10-16 20:51:00,2024-10-16 22:17:00,Wednesday,0,Bike
7430,PL02,C,C8,2024-02-16 07:23:00,2024-02-16 10:11:00,Friday,0,SUV
7431,PL04,A,A14,2024-02-09 10:25:00,2024-02-09 12:45:00,Friday,0,EV
7432,PL04,D,D20,2024-03-17 15:17:00,2024-03-17 18:56:00,Sunday,1,Bike
7433,PL01,D,D41,2024-03-23 16:16:00,2024-03-23 17:09:00,Saturday,1,Car
7434,PL03,B,B40,2024-02-04 08:23:00,2024-02-04 11:00:00,Sunday,1,EV
7435,PL04,A,A22,2024-10-07 18:08:00,2024-10-07 21:52:00,Monday,0,SUV
7436,PL04,B,B38,2024-03-14 22:36:00,2024-03-15 00:10:00,Thursday,0,SUV
7437,PL02,A,A50,2024-03-29 16:42:00,2024-03-29 18:02:00,Friday,0,Car
7438,PL01,B,B17,2024-02-19 19:12:00,2024-02-19 22:13:00,Monday,0,Car
7439,PL03,D,D38,2024-12-02 18:55:00,2024-12-02 22:30:00,Monday,0,Bike
7440,PL03,D,D49,2024-09-24 06:32:00,2024-09-24 10:00:00,Tuesday,0,Bike
7441,PL01,D,D9,2024-11-26 17:44:00,2024-11-26 18:49:00,Tuesday,0,SUV
7442,PL03,B,B2,2024-07-04 22:05:00,2024-07-05 00:57:00,Thursday,0,EV
7443,PL01,B,B39,2024-03-23 08:39:00,2024-03-23 12:02:00,Saturday,1,Bike
7444,PL04,C,C27,2024-01-20 14:09:00,2024-01-20 16:34:00,Saturday,1,SUV
7445,PL04,C,C2,2024-05-15 06:32:00,2024-05-15 07:18:00,Wednesday,0,SUV
7446,PL01,C,C9,2024-05-29 18:05:00,2024-05-29 18:46:00,Wednesday,0,Car
7447,PL03,C,C41,2024-03-27 13:43:00,2024-03-27 17:16:00,Wednesday,0,EV
7448,PL02,D,D16,2024-03-17 08:42:00,2024-03-17 10:50:00,Sunday,1,Car
7449,PL04,C,C28,2024-10-24 10:06:00,2024-10-24 12:27:00,Thursday,0,Car
7450,PL04,A,A8,2024-04-30 15:23:00,2024-04-30 18:50:00,Tuesday,0,SUV
7451,PL02,A,A11,2024-09-02 21:55:00,2024-09-03 00:25:00,Monday,0,Car
7452,PL03,A,A15,2024-03-05 22:29:00,2024-03-06 00:13:00,Tuesday,0,EV
7453,PL04,A,A5,2024-08-29 06:52:00,2024-08-29 08:46:00,Thursday,0,SUV
7454,PL02,C,C23,2024-09-25 12:25:00,2024-09-25 16:01:00,Wednesday,0,Car
7455,PL04,C,C43,2024-08-14 22:22:00,2024-08-14 23:39:00,Wednesday,0,EV
7456,PL03,C,C36,2024-03-11 17:54:00,2024-03-11 21:26:00,Monday,0,Bike
7457,PL01,B,B32,2024-06-01 09:54:00,2024-06-01 11:03:00,Saturday,1,EV
7458,PL01,A,A26,2024-05-18 22:24:00,2024-05-18 23:56:00,Saturday,1,Bike
7459,PL03,B,B27,2024-02-13 17:22:00,2024-02-13 19:25:00,Tuesday,0,Bike
7460,PL04,D,D48,2024-10-19 17:21:00,2024-10-19 18:26:00,Saturday,1,Bike
7461,PL01,B,B19,2024-02-07 09:00:00,2024-02-07 11:50:00,Wednesday,0,Car
7462,PL04,D,D38,2024-10-27 13:36:00,2024-10-27 17:25:00,Sunday,1,Car
7463,PL02,A,A50,2024-07-15 09:22:00,2024-07-15 12:50:00,Monday,0,EV
7464,PL03,D,D39,2024-12-01 16:09:00,2024-12-01 19:26:00,Sunday,1,EV
7465,PL01,B,B24,2024-09-22 08:09:00,2024-09-22 11:03:00,Sunday,1,Car
7466,PL04,B,B23,2024-12-05 20:50:00,2024-12-05 22:48:00,Thursday,0,EV
7467,PL03,A,A7,2024-11-01 15:52:00,2024-11-01 17:26:00,Friday,0,Bike
7468,PL02,A,A46,2024-05-14 06:32:00,2024-05-14 07:30:00,Tuesday,0,SUV
7469,PL02,B,B18,2024-12-19 12:58:00,2024-12-19 16:56:00,Thursday,0,EV
7470,PL02,D,D22,2024-04-09 08:15:00,2024-04-09 08:48:00,Tuesday,0,Car
7471,PL01,D,D16,2024-09-29 20:11:00,2024-09-29 21:17:00,Sunday,1,Bike
7472,PL04,C,C49,2024-04-16 08:31:00,2024-04-16 10:14:00,Tuesday,0,Bike
7473,PL01,B,B32,2024-05-30 19:26:00,2024-05-30 22:15:00,Thursday,0,EV
7474,PL03,D,D29,2024-07-17 13:32:00,2024-07-17 14:12:00,Wednesday,0,Car
7475,PL04,A,A9,2024-07-06 12:12:00,2024-07-06 13:50:00,Saturday,1,SUV
7476,PL02,D,D18,2024-02-14 20:08:00,2024-02-14 20:45:00,Wednesday,0,EV
7477,PL04,C,C35,2024-12-09 18:25:00,2024-12-09 20:58:00,Monday,0,Bike
7478,PL03,A,A4,2024-07-07 06:16:00,2024-07-07 08:48:00,Sunday,1,EV
7479,PL04,A,A23,2024-02-09 15:26:00,2024-02-09 18:11:00,Friday,0,SUV
7480,PL02,C,C37,2024-02-07 11:36:00,2024-02-07 14:07:00,Wednesday,0,SUV
7481,PL04,B,B39,2024-12-19 07:59:00,2024-12-19 09:49:00,Thursday,0,Bike
7482,PL04,C,C31,2024-09-08 18:17:00,2024-09-08 20:30:00,Sunday,1,Car
7483,PL03,B,B16,2024-09-11 19:24:00,2024-09-11 19:55:00,Wednesday,0,SUV
7484,PL04,A,A34,2024-11-17 09:30:00,2024-11-17 10:18:00,Sunday,1,SUV
7485,PL02,C,C3,2024-03-24 09:51:00,2024-03-24 11:18:00,Sunday,1,Car
7486,PL02,C,C21,2024-08-31 14:45:00,2024-08-31 16:37:00,Saturday,1,Car
7487,PL04,D,D26,2024-02-28 20:06:00,2024-02-28 22:24:00,Wednesday,0,Bike
7488,PL04,B,B49,2024-02-08 08:28:00,2024-02-08 09:28:00,Thursday,0,EV
7489,PL03,C,C24,2024-09-01 21:40:00,2024-09-02 01:30:00,Sunday,1,EV
7490,PL02,B,B13,2024-05-24 14:31:00,2024-05-24 18:28:00,Friday,0,SUV
7491,PL03,B,B20,2024-10-28 21:20:00,2024-10-28 23:26:00,Monday,0,Car
7492,PL03,D,D14,2024-12-04 21:45:00,2024-12-05 01:20:00,Wednesday,0,Bike
7493,PL04,C,C13,2024-03-30 19:06:00,2024-03-30 21:21:00,Saturday,1,Car
7494,PL02,A,A15,2024-07-20 11:02:00,2024-07-20 13:52:00,Saturday,1,Car
7495,PL01,C,C33,2024-06-09 15:51:00,2024-06-09 17:34:00,Sunday,1,Car
7496,PL02,B,B13,2024-09-01 22:42:00,2024-09-02 01:25:00,Sunday,1,EV
7497,PL02,B,B15,2024-11-17 22:02:00,2024-11-17 23:30:00,Sunday,1,EV
7498,PL01,D,D42,2024-11-30 19:22:00,2024-11-30 20:38:00,Saturday,1,SUV
7499,PL02,B,B46,2024-04-07 21:53:00,2024-04-08 00:21:00,Sunday,1,SUV
7500,PL03,D,D36,2024-04-01 13:40:00,2024-04-01 16:05:00,Monday,0,EV
7501,PL02,B,B43,2024-11-07 16:04:00,2024-11-07 18:10:00,Thursday,0,EV
7502,PL04,A,A42,2024-07-07 14:34:00,2024-07-07 17:44:00,Sunday,1,Car
7503,PL01,C,C15,2024-02-21 11:10:00,2024-02-21 14:45:00,Wednesday,0,SUV
7504,PL02,D,D28,2024-05-10 17:59:00,2024-05-10 19:33:00,Friday,0,Car
7505,PL03,D,D2,2024-04-16 15:36:00,2024-04-16 18:22:00,Tuesday,0,EV
7506,PL04,B,B43,2024-11-14 21:32:00,2024-11-14 23:35:00,Thursday,0,Bike
7507,PL04,B,B34,2024-09-12 08:49:00,2024-09-12 12:27:00,Thursday,0,SUV
7508,PL03,B,B50,2024-12-15 13:30:00,2024-12-15 15:10:00,Sunday,1,SUV
7509,PL02,A,A12,2024-08-19 11:43:00,2024-08-19 15:36:00,Monday,0,Bike
7510,PL01,C,C17,2024-12-13 16:23:00,2024-12-13 20:15:00,Friday,0,EV
7511,PL04,A,A25,2024-12-11 07:43:00,2024-12-11 08:21:00,Wednesday,0,Bike
7512,PL02,C,C31,2024-07-27 13:29:00,2024-07-27 16:16:00,Saturday,1,Car
7513,PL04,C,C19,2024-05-08 15:11:00,2024-05-08 16:21:00,Wednesday,0,Bike
7514,PL01,B,B25,2024-12-26 20:30:00,2024-12-26 21:14:00,Thursday,0,Bike
7515,PL02,A,A6,2024-05-19 20:21:00,2024-05-19 23:14:00,Sunday,1,SUV
7516,PL02,C,C26,2024-03-21 12:26:00,2024-03-21 14:21:00,Thursday,0,Car
7517,PL04,D,D42,2024-11-24 18:42:00,2024-11-24 20:21:00,Sunday,1,EV
7518,PL01,B,B24,2024-03-13 16:33:00,2024-03-13 20:09:00,Wednesday,0,Car
7519,PL03,C,C5,2024-04-18 18:05:00,2024-04-18 21:08:00,Thursday,0,Bike
7520,PL01,D,D22,2024-11-03 10:49:00,2024-11-03 13:20:00,Sunday,1,EV
7521,PL03,D,D28,2024-01-08 14:29:00,2024-01-08 17:18:00,Monday,0,EV
7522,PL02,C,C7,2024-11-07 11:07:00,2024-11-07 12:33:00,Thursday,0,EV
7523,PL01,D,D14,2024-05-16 21:33:00,2024-05-17 01:06:00,Thursday,0,Bike
7524,PL03,D,D23,2024-10-10 08:27:00,2024-10-10 10:57:00,Thursday,0,Bike
7525,PL03,C,C47,2024-02-07 22:29:00,2024-02-08 01:03:00,Wednesday,0,Bike
7526,PL01,D,D40,2024-09-25 07:19:00,2024-09-25 10:42:00,Wednesday,0,EV
7527,PL04,C,C47,2024-02-13 13:50:00,2024-02-13 16:56:00,Tuesday,0,SUV
7528,PL02,D,D19,2024-03-26 22:17:00,2024-03-27 00:56:00,Tuesday,0,Bike
7529,PL04,D,D39,2024-12-25 08:03:00,2024-12-25 11:11:00,Wednesday,0,Car
7530,PL04,A,A37,2024-12-15 12:39:00,2024-12-15 13:35:00,Sunday,1,Bike
7531,PL02,C,C24,2024-10-09 21:25:00,2024-10-09 23:38:00,Wednesday,0,SUV
7532,PL03,C,C43,2024-06-21 15:06:00,2024-06-21 18:42:00,Friday,0,Bike
7533,PL02,D,D43,2024-04-15 09:01:00,2024-04-15 12:03:00,Monday,0,Car
7534,PL01,D,D25,2024-01-30 07:38:00,2024-01-30 08:19:00,Tuesday,0,EV
7535,PL02,D,D32,2024-10-26 17:23:00,2024-10-26 19:13:00,Saturday,1,Car
7536,PL02,A,A15,2024-08-20 07:59:00,2024-08-20 10:15:00,Tuesday,0,Car
7537,PL01,D,D28,2024-02-21 21:32:00,2024-02-21 23:53:00,Wednesday,0,EV
7538,PL02,B,B11,2024-05-17 13:45:00,2024-05-17 15:39:00,Friday,0,Bike
7539,PL04,B,B22,2024-12-02 07:35:00,2024-12-02 09:42:00,Monday,0,Bike
7540,PL04,C,C1,2024-08-09 08:25:00,2024-08-09 09:26:00,Friday,0,Car
7541,PL02,C,C46,2024-02-20 13:35:00,2024-02-20 15:51:00,Tuesday,0,Bike
7542,PL02,B,B21,2024-05-18 18:12:00,2024-05-18 20:26:00,Saturday,1,Car
7543,PL02,B,B14,2024-08-26 14:23:00,2024-08-26 17:19:00,Monday,0,Car
7544,PL01,D,D19,2024-03-23 06:40:00,2024-03-23 07:18:00,Saturday,1,EV
7545,PL03,A,A15,2024-07-18 21:35:00,2024-07-19 00:28:00,Thursday,0,Bike
7546,PL03,D,D42,2024-03-27 07:02:00,2024-03-27 10:48:00,Wednesday,0,SUV
7547,PL03,D,D35,2024-07-29 14:25:00,2024-07-29 15:23:00,Monday,0,Bike
7548,PL03,C,C20,2024-05-31 20:53:00,2024-05-31 23:18:00,Friday,0,Bike
7549,PL01,C,C5,2024-08-10 12:58:00,2024-08-10 16:04:00,Saturday,1,Bike
7550,PL01,A,A18,2024-02-07 08:10:00,2024-02-07 08:50:00,Wednesday,0,EV
7551,PL02,A,A18,2024-12-28 07:03:00,2024-12-28 07:37:00,Saturday,1,EV
7552,PL01,A,A8,2024-04-17 17:08:00,2024-04-17 20:32:00,Wednesday,0,Bike
7553,PL02,D,D49,2024-07-03 13:10:00,2024-07-03 15:04:00,Wednesday,0,Bike
7554,PL04,C,C17,2024-03-20 19:11:00,2024-03-20 20:33:00,Wednesday,0,Bike
7555,PL02,D,D20,2024-05-05 14:39:00,2024-05-05 17:17:00,Sunday,1,Car
7556,PL03,A,A7,2024-10-24 09:36:00,2024-10-24 13:05:00,Thursday,0,Car
7557,PL03,C,C50,2024-06-24 15:10:00,2024-06-24 18:28:00,Monday,0,SUV
7558,PL02,C,C26,2024-06-20 22:39:00,2024-06-21 01:13:00,Thursday,0,Bike
7559,PL03,D,D17,2024-10-30 18:37:00,2024-10-30 21:58:00,Wednesday,0,Bike
7560,PL03,D,D13,2024-05-11 13:59:00,2024-05-11 14:38:00,Saturday,1,SUV
7561,PL01,D,D26,2024-08-19 20:01:00,2024-08-19 21:04:00,Monday,0,Bike
7562,PL03,A,A35,2024-05-11 19:44:00,2024-05-11 22:35:00,Saturday,1,Car
7563,PL03,A,A44,2024-01-07 20:31:00,2024-01-07 22:27:00,Sunday,1,Car
7564,PL02,C,C10,2024-04-25 16:43:00,2024-04-25 19:01:00,Thursday,0,Bike
7565,PL02,D,D24,2024-07-06 06:16:00,2024-07-06 08:29:00,Saturday,1,Car
7566,PL01,B,B33,2024-07-19 08:31:00,2024-07-19 10:37:00,Friday,0,EV
7567,PL02,A,A41,2024-08-21 19:44:00,2024-08-21 21:30:00,Wednesday,0,Car
7568,PL02,B,B10,2024-12-01 16:48:00,2024-12-01 19:39:00,Sunday,1,EV
7569,PL01,D,D38,2024-12-24 14:06:00,2024-12-24 15:35:00,Tuesday,0,Car
7570,PL01,B,B4,2024-05-10 22:03:00,2024-05-11 00:51:00,Friday,0,EV
7571,PL02,D,D36,2024-07-22 10:11:00,2024-07-22 14:09:00,Monday,0,EV
7572,PL01,C,C37,2024-08-10 09:23:00,2024-08-10 12:36:00,Saturday,1,Car
7573,PL02,C,C41,2024-11-16 07:35:00,2024-11-16 11:31:00,Saturday,1,Bike
7574,PL04,D,D46,2024-04-02 20:38:00,2024-04-03 00:02:00,Tuesday,0,SUV
7575,PL01,B,B41,2024-06-02 21:23:00,2024-06-02 23:08:00,Sunday,1,EV
7576,PL01,D,D9,2024-02-26 06:46:00,2024-02-26 08:27:00,Monday,0,Bike
7577,PL04,C,C39,2024-12-03 14:00:00,2024-12-03 15:22:00,Tuesday,0,Car
7578,PL02,D,D34,2024-04-06 07:57:00,2024-04-06 09:26:00,Saturday,1,Car
7579,PL04,C,C24,2024-06-26 13:16:00,2024-06-26 14:47:00,Wednesday,0,Bike
7580,PL04,B,B33,2024-01-17 12:02:00,2024-01-17 13:16:00,Wednesday,0,Car
7581,PL02,A,A34,2024-02-07 08:35:00,2024-02-07 11:21:00,Wednesday,0,Bike
7582,PL03,D,D21,2024-12-26 17:49:00,2024-12-26 20:08:00,Thursday,0,EV
7583,PL03,C,C45,2024-07-06 15:55:00,2024-07-06 18:58:00,Saturday,1,EV
7584,PL04,D,D23,2024-09-23 13:12:00,2024-09-23 15:56:00,Monday,0,Car
7585,PL03,D,D25,2024-12-21 08:08:00,2024-12-21 11:28:00,Saturday,1,Car
7586,PL04,D,D39,2024-04-05 15:20:00,2024-04-05 15:52:00,Friday,0,Bike
7587,PL04,B,B14,2024-01-12 13:13:00,2024-01-12 14:50:00,Friday,0,Bike
7588,PL01,D,D7,2024-07-30 09:56:00,2024-07-30 10:43:00,Tuesday,0,EV
7589,PL04,D,D9,2024-06-22 06:25:00,2024-06-22 07:24:00,Saturday,1,SUV
7590,PL02,B,B2,2024-03-28 16:45:00,2024-03-28 20:13:00,Thursday,0,SUV
7591,PL03,C,C2,2024-07-18 20:47:00,2024-07-18 23:21:00,Thursday,0,Bike
7592,PL03,A,A40,2024-06-18 20:24:00,2024-06-18 22:43:00,Tuesday,0,SUV
7593,PL04,C,C4,2024-08-20 07:26:00,2024-08-20 10:21:00,Tuesday,0,Car
7594,PL01,D,D11,2024-12-15 20:20:00,2024-12-16 00:11:00,Sunday,1,Car
7595,PL04,A,A20,2024-12-01 20:10:00,2024-12-01 22:59:00,Sunday,1,Bike
7596,PL03,A,A36,2024-10-22 19:55:00,2024-10-22 20:36:00,Tuesday,0,EV
7597,PL03,A,A3,2024-12-07 17:37:00,2024-12-07 18:41:00,Saturday,1,EV
7598,PL01,C,C15,2024-10-09 07:36:00,2024-10-09 09:14:00,Wednesday,0,Car
7599,PL02,D,D4,2024-12-11 07:20:00,2024-12-11 08:55:00,Wednesday,0,Car
7600,PL02,D,D6,2024-07-08 17:28:00,2024-07-08 18:56:00,Monday,0,Bike
7601,PL03,C,C10,2024-09-18 11:58:00,2024-09-18 15:38:00,Wednesday,0,Bike
7602,PL03,D,D45,2024-08-02 14:35:00,2024-08-02 18:19:00,Friday,0,SUV
7603,PL02,D,D20,2024-09-06 18:07:00,2024-09-06 20:30:00,Friday,0,Bike
7604,PL03,A,A48,2024-05-31 15:49:00,2024-05-31 17:55:00,Friday,0,Bike
7605,PL02,D,D31,2024-11-26 19:00:00,2024-11-26 20:15:00,Tuesday,0,SUV
7606,PL03,D,D12,2024-06-30 12:28:00,2024-06-30 13:38:00,Sunday,1,SUV
7607,PL02,D,D22,2024-08-31 20:59:00,2024-08-31 21:41:00,Saturday,1,EV
7608,PL02,B,B21,2024-05-11 07:25:00,2024-05-11 11:21:00,Saturday,1,Bike
7609,PL02,A,A49,2024-01-07 08:51:00,2024-01-07 10:50:00,Sunday,1,EV
7610,PL04,A,A7,2024-10-22 18:06:00,2024-10-22 22:04:00,Tuesday,0,EV
7611,PL02,D,D7,2024-12-25 20:53:00,2024-12-25 23:52:00,Wednesday,0,EV
7612,PL04,A,A29,2024-04-01 16:20:00,2024-04-01 20:01:00,Monday,0,Bike
7613,PL02,D,D26,2024-04-22 09:14:00,2024-04-22 09:59:00,Monday,0,EV
7614,PL01,A,A6,2024-12-11 15:39:00,2024-12-11 19:02:00,Wednesday,0,Bike
7615,PL03,C,C20,2024-09-04 06:27:00,2024-09-04 08:35:00,Wednesday,0,Car
7616,PL04,D,D20,2024-03-11 19:59:00,2024-03-11 21:39:00,Monday,0,SUV
7617,PL01,A,A17,2024-11-12 15:24:00,2024-11-12 18:59:00,Tuesday,0,SUV
7618,PL02,B,B1,2024-07-29 10:34:00,2024-07-29 14:34:00,Monday,0,EV
7619,PL03,D,D42,2024-04-03 09:41:00,2024-04-03 12:30:00,Wednesday,0,Car
7620,PL04,B,B18,2024-10-27 11:08:00,2024-10-27 14:17:00,Sunday,1,EV
7621,PL02,D,D34,2024-11-19 19:15:00,2024-11-19 20:18:00,Tuesday,0,Bike
7622,PL02,D,D10,2024-06-09 20:12:00,2024-06-09 23:05:00,Sunday,1,Car
7623,PL04,D,D9,2024-11-18 18:44:00,2024-11-18 21:37:00,Monday,0,Car
7624,PL03,C,C34,2024-01-29 17:38:00,2024-01-29 20:32:00,Monday,0,SUV
7625,PL02,D,D7,2024-04-30 15:06:00,2024-04-30 15:48:00,Tuesday,0,EV
7626,PL03,C,C19,2024-02-21 18:02:00,2024-02-21 21:51:00,Wednesday,0,EV
7627,PL01,B,B39,2024-11-13 19:52:00,2024-11-13 21:26:00,Wednesday,0,Car
7628,PL04,C,C18,2024-03-31 19:01:00,2024-03-31 20:59:00,Sunday,1,SUV
7629,PL03,D,D1,2024-10-30 10:51:00,2024-10-30 14:02:00,Wednesday,0,SUV
7630,PL03,C,C2,2024-07-01 22:09:00,2024-07-02 00:42:00,Monday,0,Bike
7631,PL02,A,A44,2024-06-11 14:07:00,2024-06-11 17:32:00,Tuesday,0,Bike
7632,PL03,A,A15,2024-11-02 19:59:00,2024-11-02 20:59:00,Saturday,1,Bike
7633,PL02,C,C29,2024-06-01 08:10:00,2024-06-01 09:12:00,Saturday,1,EV
7634,PL03,D,D46,2024-02-22 20:49:00,2024-02-22 22:40:00,Thursday,0,Car
7635,PL01,C,C11,2024-01-29 12:46:00,2024-01-29 13:51:00,Monday,0,Car
7636,PL01,B,B31,2024-10-11 19:55:00,2024-10-11 21:35:00,Friday,0,Car
7637,PL04,D,D47,2024-06-17 10:36:00,2024-06-17 12:26:00,Monday,0,Bike
7638,PL02,D,D28,2024-10-13 21:07:00,2024-10-14 00:06:00,Sunday,1,Car
7639,PL03,A,A36,2024-02-18 10:48:00,2024-02-18 14:02:00,Sunday,1,EV
7640,PL02,A,A25,2024-04-22 09:47:00,2024-04-22 10:55:00,Monday,0,SUV
7641,PL01,C,C1,2024-10-28 11:24:00,2024-10-28 12:59:00,Monday,0,Bike
7642,PL03,B,B13,2024-06-26 14:05:00,2024-06-26 17:10:00,Wednesday,0,Bike
7643,PL04,D,D49,2024-06-21 18:57:00,2024-06-21 22:54:00,Friday,0,EV
7644,PL02,C,C26,2024-05-15 07:11:00,2024-05-15 09:50:00,Wednesday,0,SUV
7645,PL02,B,B32,2024-11-12 14:43:00,2024-11-12 16:30:00,Tuesday,0,Bike
7646,PL01,B,B34,2024-11-20 22:55:00,2024-11-21 01:14:00,Wednesday,0,Car
7647,PL01,C,C17,2024-03-07 21:27:00,2024-03-08 01:21:00,Thursday,0,Bike
7648,PL04,B,B12,2024-07-20 12:31:00,2024-07-20 14:31:00,Saturday,1,EV
7649,PL01,A,A32,2024-03-23 17:04:00,2024-03-23 20:05:00,Saturday,1,Car
7650,PL03,C,C23,2024-04-29 06:26:00,2024-04-29 09:52:00,Monday,0,Car
7651,PL03,D,D28,2024-01-30 15:01:00,2024-01-30 19:00:00,Tuesday,0,EV
7652,PL02,A,A21,2024-11-28 13:01:00,2024-11-28 13:43:00,Thursday,0,EV
7653,PL01,B,B35,2024-05-12 08:10:00,2024-05-12 08:57:00,Sunday,1,Bike
7654,PL02,D,D32,2024-07-31 19:08:00,2024-07-31 22:59:00,Wednesday,0,SUV
7655,PL04,D,D16,2024-02-24 21:56:00,2024-02-25 00:19:00,Saturday,1,Bike
7656,PL04,B,B10,2024-07-26 12:10:00,2024-07-26 14:46:00,Friday,0,EV
7657,PL02,A,A33,2024-04-08 22:34:00,2024-04-08 23:42:00,Monday,0,Bike
7658,PL02,D,D38,2024-09-07 06:05:00,2024-09-07 09:19:00,Saturday,1,EV
7659,PL04,D,D49,2024-09-06 06:20:00,2024-09-06 09:49:00,Friday,0,EV
7660,PL02,A,A33,2024-05-20 10:36:00,2024-05-20 12:32:00,Monday,0,SUV
7661,PL02,B,B45,2024-10-26 07:04:00,2024-10-26 10:58:00,Saturday,1,Bike
7662,PL01,C,C20,2024-07-10 11:33:00,2024-07-10 14:20:00,Wednesday,0,Car
7663,PL04,A,A36,2024-01-04 20:49:00,2024-01-04 21:24:00,Thursday,0,Car
7664,PL03,A,A41,2024-07-29 19:04:00,2024-07-29 20:05:00,Monday,0,Car
7665,PL01,A,A9,2024-08-17 15:26:00,2024-08-17 16:37:00,Saturday,1,SUV
7666,PL02,D,D38,2024-11-16 17:10:00,2024-11-16 18:13:00,Saturday,1,EV
7667,PL02,A,A16,2024-11-04 07:50:00,2024-11-04 09:00:00,Monday,0,Bike
7668,PL01,B,B29,2024-02-16 17:52:00,2024-02-16 19:21:00,Friday,0,SUV
7669,PL04,D,D5,2024-02-23 22:04:00,2024-02-24 01:17:00,Friday,0,Bike
7670,PL03,C,C21,2024-07-13 08:07:00,2024-07-13 11:25:00,Saturday,1,EV
7671,PL02,D,D29,2024-01-01 17:07:00,2024-01-01 17:39:00,Monday,0,Car
7672,PL01,B,B31,2024-08-09 06:45:00,2024-08-09 07:54:00,Friday,0,SUV
7673,PL01,C,C31,2024-06-06 07:31:00,2024-06-06 08:26:00,Thursday,0,EV
7674,PL02,B,B9,2024-03-06 12:12:00,2024-03-06 15:31:00,Wednesday,0,EV
7675,PL01,A,A1,2024-04-03 15:14:00,2024-04-03 17:41:00,Wednesday,0,Bike
7676,PL04,C,C32,2024-02-25 20:42:00,2024-02-25 23:46:00,Sunday,1,Bike
7677,PL04,C,C47,2024-01-20 21:53:00,2024-01-20 23:42:00,Saturday,1,Bike
7678,PL01,C,C6,2024-02-29 13:39:00,2024-02-29 14:51:00,Thursday,0,Bike
7679,PL01,C,C45,2024-10-24 10:50:00,2024-10-24 12:30:00,Thursday,0,Car
7680,PL02,C,C22,2024-01-11 07:02:00,2024-01-11 08:58:00,Thursday,0,Car
7681,PL01,C,C41,2024-03-03 20:09:00,2024-03-03 20:53:00,Sunday,1,SUV
7682,PL02,A,A9,2024-07-03 12:32:00,2024-07-03 15:30:00,Wednesday,0,EV
7683,PL01,D,D2,2024-12-07 13:09:00,2024-12-07 16:13:00,Saturday,1,EV
7684,PL03,B,B10,2024-05-20 07:55:00,2024-05-20 08:55:00,Monday,0,Bike
7685,PL04,B,B43,2024-03-24 10:47:00,2024-03-24 11:58:00,Sunday,1,Bike
7686,PL02,A,A37,2024-02-02 07:53:00,2024-02-02 08:30:00,Friday,0,SUV
7687,PL02,D,D8,2024-08-29 07:17:00,2024-08-29 08:11:00,Thursday,0,SUV
7688,PL01,D,D7,2024-02-17 19:21:00,2024-02-17 20:37:00,Saturday,1,EV
7689,PL03,A,A21,2024-03-27 20:11:00,2024-03-27 23:24:00,Wednesday,0,SUV
7690,PL04,A,A36,2024-10-05 21:39:00,2024-10-05 22:23:00,Saturday,1,SUV
7691,PL02,D,D18,2024-01-29 06:56:00,2024-01-29 09:26:00,Monday,0,SUV
7692,PL04,A,A15,2024-10-10 16:33:00,2024-10-10 20:10:00,Thursday,0,SUV
7693,PL02,C,C32,2024-01-01 19:31:00,2024-01-01 22:45:00,Monday,0,Car
7694,PL03,A,A12,2024-07-14 06:28:00,2024-07-14 09:45:00,Sunday,1,Bike
7695,PL01,D,D25,2024-10-21 15:05:00,2024-10-21 18:05:00,Monday,0,SUV
7696,PL02,A,A20,2024-12-08 10:11:00,2024-12-08 12:29:00,Sunday,1,Car
7697,PL04,D,D12,2024-08-26 11:18:00,2024-08-26 13:15:00,Monday,0,Bike
7698,PL04,B,B49,2024-09-14 11:06:00,2024-09-14 13:05:00,Saturday,1,Bike
7699,PL01,C,C14,2024-01-03 09:06:00,2024-01-03 10:27:00,Wednesday,0,SUV
7700,PL01,A,A18,2024-07-14 20:30:00,2024-07-14 21:58:00,Sunday,1,Car
